run_id,scenario_id,variant_id,scheduler_name,seed,metric,dimension,value,unit
core-network_slowdown-edgeweaver-seed-4,network_slowdown,edgeweaver,edgeweaver,4,device_utilization,gateway,0.0,ratio
core-network_slowdown-edgeweaver-seed-4,network_slowdown,edgeweaver,edgeweaver,4,device_utilization,mobile,0.0020295511499989517,ratio
core-network_slowdown-edgeweaver-seed-5,network_slowdown,edgeweaver,edgeweaver,5,device_utilization,edge-server,0.0,ratio
core-network_slowdown-edgeweaver-seed-5,network_slowdown,edgeweaver,edgeweaver,5,device_utilization,gateway,0.0,ratio
core-network_slowdown-edgeweaver-seed-5,network_slowdown,edgeweaver,edgeweaver,5,device_utilization,mobile,0.002460061999998652,ratio
core-network_slowdown-fastest_device-seed-1,network_slowdown,fastest_device,fastest_device,1,device_utilization,edge-server,0.0005166130199993859,ratio
core-network_slowdown-fastest_device-seed-1,network_slowdown,fastest_device,fastest_device,1,device_utilization,gateway,0.0,ratio
core-network_slowdown-fastest_device-seed-1,network_slowdown,fastest_device,fastest_device,1,device_utilization,mobile,0.0,ratio
core-network_slowdown-fastest_device-seed-2,network_slowdown,fastest_device,fastest_device,2,device_utilization,edge-server,0.000605175251998844,ratio
core-network_slowdown-fastest_device-seed-2,network_slowdown,fastest_device,fastest_device,2,device_utilization,gateway,0.0,ratio
core-network_slowdown-fastest_device-seed-2,network_slowdown,fastest_device,fastest_device,2,device_utilization,mobile,0.0,ratio
core-network_slowdown-fastest_device-seed-3,network_slowdown,fastest_device,fastest_device,3,device_utilization,edge-server,0.0005682743219998884,ratio
core-network_slowdown-fastest_device-seed-3,network_slowdown,fastest_device,fastest_device,3,device_utilization,gateway,0.0,ratio
core-network_slowdown-fastest_device-seed-3,network_slowdown,fastest_device,fastest_device,3,device_utilization,mobile,0.0,ratio
core-network_slowdown-fastest_device-seed-4,network_slowdown,fastest_device,fastest_device,4,device_utilization,edge-server,0.00048709227599920266,ratio
core-network_slowdown-fastest_device-seed-4,network_slowdown,fastest_device,fastest_device,4,device_utilization,gateway,0.0,ratio
core-network_slowdown-fastest_device-seed-4,network_slowdown,fastest_device,fastest_device,4,device_utilization,mobile,0.0,ratio
core-network_slowdown-fastest_device-seed-5,network_slowdown,fastest_device,fastest_device,5,device_utilization,edge-server,0.0005904148799987524,ratio
core-network_slowdown-fastest_device-seed-5,network_slowdown,fastest_device,fastest_device,5,device_utilization,gateway,0.0,ratio
core-network_slowdown-fastest_device-seed-5,network_slowdown,fastest_device,fastest_device,5,device_utilization,mobile,0.0,ratio
core-network_slowdown-min_completion-seed-1,network_slowdown,min_completion,min_completion,1,device_utilization,edge-server,0.0,ratio
core-network_slowdown-min_completion-seed-1,network_slowdown,min_completion,min_completion,1,device_utilization,gateway,0.0,ratio
core-network_slowdown-min_completion-seed-1,network_slowdown,min_completion,min_completion,1,device_utilization,mobile,0.002152554249998866,ratio
core-network_slowdown-min_completion-seed-2,network_slowdown,min_completion,min_completion,2,device_utilization,edge-server,0.0,ratio
core-network_slowdown-min_completion-seed-2,network_slowdown,min_completion,min_completion,2,device_utilization,gateway,0.0,ratio
core-network_slowdown-min_completion-seed-2,network_slowdown,min_completion,min_completion,2,device_utilization,mobile,0.0025215635499986093,ratio
core-network_slowdown-min_completion-seed-3,network_slowdown,min_completion,min_completion,3,device_utilization,edge-server,0.0,ratio
core-network_slowdown-min_completion-seed-3,network_slowdown,min_completion,min_completion,3,device_utilization,gateway,0.0,ratio
core-network_slowdown-min_completion-seed-3,network_slowdown,min_completion,min_completion,3,device_utilization,mobile,0.0023985604499986947,ratio
core-network_slowdown-min_completion-seed-4,network_slowdown,min_completion,min_completion,4,device_utilization,edge-server,0.0,ratio
core-network_slowdown-min_completion-seed-4,network_slowdown,min_completion,min_completion,4,device_utilization,gateway,0.0,ratio
core-network_slowdown-min_completion-seed-4,network_slowdown,min_completion,min_completion,4,device_utilization,mobile,0.0020295511499989517,ratio
core-network_slowdown-min_completion-seed-5,network_slowdown,min_completion,min_completion,5,device_utilization,edge-server,0.0,ratio
core-network_slowdown-min_completion-seed-5,network_slowdown,min_completion,min_completion,5,device_utilization,gateway,0.0,ratio
core-network_slowdown-min_completion-seed-5,network_slowdown,min_completion,min_completion,5,device_utilization,mobile,0.002460061999998652,ratio
core-network_slowdown-round_robin-seed-1,network_slowdown,round_robin,round_robin,1,device_utilization,edge-server,0.00016974427799978004,ratio
core-network_slowdown-round_robin-seed-1,network_slowdown,round_robin,round_robin,1,device_utilization,gateway,0.0003677792689999478,ratio
core-network_slowdown-round_robin-seed-1,network_slowdown,round_robin,round_robin,1,device_utilization,mobile,0.0007380185999996683,ratio
core-network_slowdown-round_robin-seed-2,network_slowdown,round_robin,round_robin,2,device_utilization,edge-server,0.00019926502199959942,ratio
core-network_slowdown-round_robin-seed-2,network_slowdown,round_robin,round_robin,2,device_utilization,gateway,0.00043174088099985966,ratio
core-network_slowdown-round_robin-seed-2,network_slowdown,round_robin,round_robin,2,device_utilization,mobile,0.0008610216999995828,ratio
